"projectID";"topic";"title"
"101019164";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"803140";"ERC-2018-STG";"ERC Starting Grant"
"101000970";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"101002704";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"834300";"ERC-2018-ADG";"ERC Advanced Grant"
"802862";"ERC-2018-STG";"ERC Starting Grant"
"852677";"ERC-2019-STG";"ERC Starting Grant"
"802202";"ERC-2018-STG";"ERC Starting Grant"
"681432";"ERC-CoG-2015";"ERC Consolidator Grant"
"742705";"ERC-2016-ADG";"ERC Advanced Grant"
"866489";"ERC-2019-COG";"ERC Consolidator Grant"
"758397";"ERC-2017-STG";"ERC Starting Grant"
"949811";"ERC-2020-STG";"ERC STARTING GRANTS"
"770754";"ERC-2017-COG";"ERC Consolidator Grant"
"715884";"ERC-2016-STG";"ERC Starting Grant"
"773181";"ERC-2017-COG";"ERC Consolidator Grant"
"803380";"ERC-2018-STG";"ERC Starting Grant"
"101020767";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"851102";"ERC-2019-STG";"ERC Starting Grant"
"949221";"ERC-2020-STG";"ERC STARTING GRANTS"
"759853";"ERC-2017-STG";"ERC Starting Grant"
"772253";"ERC-2017-COG";"ERC Consolidator Grant"
"101002885";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"771431";"ERC-2017-COG";"ERC Consolidator Grant"
"852470";"ERC-2019-STG";"ERC Starting Grant"
"964452";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"948716";"ERC-2020-STG";"ERC STARTING GRANTS"
"841975";"MSCA-IF-2018";"Individual Fellowships"
"101023308";"MSCA-IF-2020";"Individual Fellowships"
"964712";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"753743";"MSCA-IF-2016";"Individual Fellowships"
"843279";"MSCA-IF-2018";"Individual Fellowships"
"101001678";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"759798";"ERC-2017-STG";"ERC Starting Grant"
"759880";"ERC-2017-STG";"ERC Starting Grant"
"953121";"DT-NMBP-23-2020";"Next generation organ-on-chip (RIA-LS)"
"641036";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"677057";"ERC-StG-2015";"ERC Starting Grant"
"679927";"ERC-StG-2015";"ERC Starting Grant"
"101002391";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"681505";"ERC-CoG-2015";"ERC Consolidator Grant"
"692765";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"864461";"ERC-2019-COG";"ERC Consolidator Grant"
"692452";"ERC-ADG-2015";"ERC Advanced Grant"
"818070";"ERC-2018-COG";"ERC Consolidator Grant"
"767173";"ERC-2017-PoC";"ERC-Proof of Concept"
"813232";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"724695";"ERC-2016-COG";"ERC Consolidator Grant"
"851437";"ERC-2019-STG";"ERC Starting Grant"
"759903";"ERC-2017-STG";"ERC Starting Grant"
"948655";"ERC-2020-STG";"ERC STARTING GRANTS"
"875197";"ERC-2019-POC";"ERC Proof of Concept Grant"
"771082";"ERC-2017-COG";"ERC Consolidator Grant"
"639595";"ERC-StG-2014";"ERC Starting Grant"
"803491";"ERC-2018-STG";"ERC Starting Grant"
"949781";"ERC-2020-STG";"ERC STARTING GRANTS"
"818210";"ERC-2018-COG";"ERC Consolidator Grant"
"715049";"ERC-2016-STG";"ERC Starting Grant"
"101021085";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"640130";"ERC-StG-2014";"ERC Starting Grant"
"757333";"ERC-2017-STG";"ERC Starting Grant"
"833866";"ERC-2018-ADG";"ERC Advanced Grant"
"742985";"ERC-2016-ADG";"ERC Advanced Grant"
"788970";"ERC-2017-ADG";"ERC Advanced Grant"
"665456";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"852742";"ERC-2019-STG";"ERC Starting Grant"
"641415";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"853234";"ERC-2019-STG";"ERC Starting Grant"
"714793";"ERC-2016-STG";"ERC Starting Grant"
"742559";"ERC-2016-ADG";"ERC Advanced Grant"
"715271";"ERC-2016-STG";"ERC Starting Grant"
"101001613";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"883313";"ERC-2019-ADG";"ERC Advanced Grant"
"676868";"ERC-StG-2015";"ERC Starting Grant"
"832045";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"831783";"ERC-2018-ADG";"ERC Advanced Grant"
"724910";"ERC-2016-COG";"ERC Consolidator Grant"
"772462";"ERC-2017-COG";"ERC Consolidator Grant"
"945806";"ERC-2020-STG";"ERC STARTING GRANTS"
"852873";"ERC-2019-STG";"ERC Starting Grant"
"805338";"ERC-2018-STG";"ERC Starting Grant"
"802226";"ERC-2018-STG";"ERC Starting Grant"
"819894";"ERC-2018-COG";"ERC Consolidator Grant"
"833078";"ERC-2018-ADG";"ERC Advanced Grant"
"947867";"ERC-2020-STG";"ERC STARTING GRANTS"
"681213";"ERC-CoG-2015";"ERC Consolidator Grant"
"101002247";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"755953";"ERC-2017-STG";"ERC Starting Grant"
"865408";"ERC-2019-COG";"ERC Consolidator Grant"
"772505";"ERC-2017-COG";"ERC Consolidator Grant"
"641152";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"863476";"ERC-2019-COG";"ERC Consolidator Grant"
"787171";"ERC-2017-ADG";"ERC Advanced Grant"
"834057";"ERC-2018-ADG";"ERC Advanced Grant"
"101002563";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"771432";"ERC-2017-COG";"ERC Consolidator Grant"
"949202";"ERC-2020-STG";"ERC STARTING GRANTS"
"758974";"ERC-2017-STG";"ERC Starting Grant"
"724909";"ERC-2016-COG";"ERC Consolidator Grant"
"850963";"ERC-2019-STG";"ERC Starting Grant"
"647954";"ERC-CoG-2014";"ERC Consolidator Grant"
"863981";"ERC-2019-COG";"ERC Consolidator Grant"
"760043";"ERC-2017-STG";"ERC Starting Grant"
"694539";"ERC-ADG-2015";"ERC Advanced Grant"
"716712";"ERC-2016-STG";"ERC Starting Grant"
"950625";"ERC-2020-STG";"ERC STARTING GRANTS"
"818425";"ERC-2018-COG";"ERC Consolidator Grant"
"764332";"ERC-2017-PoC";"ERC-Proof of Concept"
"724425";"ERC-2016-COG";"ERC Consolidator Grant"
"949708";"ERC-2020-STG";"ERC STARTING GRANTS"
"681575";"ERC-CoG-2015";"ERC Consolidator Grant"
"694801";"ERC-ADG-2015";"ERC Advanced Grant"
"852016";"ERC-2019-STG";"ERC Starting Grant"
"693143";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"883742";"ERC-2019-ADG";"ERC Advanced Grant"
"714868";"ERC-2016-STG";"ERC Starting Grant"
"637456";"ERC-StG-2014";"ERC Starting Grant"
"740349";"ERC-2016-ADG";"ERC Advanced Grant"
"755745";"ERC-2017-STG";"ERC Starting Grant"
"850571";"ERC-2019-STG";"ERC Starting Grant"
"834134";"ERC-2018-ADG";"ERC Advanced Grant"
"949628";"ERC-2020-STG";"ERC STARTING GRANTS"
"724838";"ERC-2016-COG";"ERC Consolidator Grant"
"723997";"ERC-2016-COG";"ERC Consolidator Grant"
"648428";"ERC-CoG-2014";"ERC Consolidator Grant"
"875609";"ERC-2019-POC";"ERC Proof of Concept Grant"
"855158";"ERC-2019-SyG";"ERC Synergy Grant"
"883781";"ERC-2019-ADG";"ERC Advanced Grant"
"803614";"ERC-2018-STG";"ERC Starting Grant"
"101002599";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"635872";"ERC-StG-2014";"ERC Starting Grant"
"946012";"ERC-2020-STG";"ERC STARTING GRANTS"
"862011";"ERC-2019-POC";"ERC Proof of Concept Grant"
"948692";"ERC-2020-STG";"ERC STARTING GRANTS"
"757601";"ERC-2017-STG";"ERC Starting Grant"
"101019620";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"862311";"ERC-2019-POC";"ERC Proof of Concept Grant"
"899747";"ERC-2019-POC";"ERC Proof of Concept Grant"
"819952";"ERC-2018-COG";"ERC Consolidator Grant"
"699257";"ERC-14";"ERC-14"
"636335";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"648489";"ERC-CoG-2014";"ERC Consolidator Grant"
"758848";"ERC-2017-STG";"ERC Starting Grant"
"101001604";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"714161";"ERC-2016-STG";"ERC Starting Grant"
"101021347";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"875102";"ERC-2019-POC";"ERC Proof of Concept Grant"
"950178";"ERC-2020-STG";"ERC STARTING GRANTS"
"948671";"ERC-2020-STG";"ERC STARTING GRANTS"
"669416";"ERC-ADG-2014";"ERC Advanced Grant"
"101001857";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"101019847";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"768667";"ERC-2017-PoC";"ERC-Proof of Concept"
"740963";"ERC-2016-ADG";"ERC Advanced Grant"
"648723";"ERC-CoG-2014";"ERC Consolidator Grant"
"865437";"ERC-2019-COG";"ERC Consolidator Grant"
"834225";"ERC-2018-ADG";"ERC Advanced Grant"
"771691";"ERC-2017-COG";"ERC Consolidator Grant"
"640679";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"788016";"ERC-2017-ADG";"ERC Advanced Grant"
"864921";"ERC-2019-COG";"ERC Consolidator Grant"
"803111";"ERC-2018-STG";"ERC Starting Grant"
"101021043";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"758903";"ERC-2017-STG";"ERC Starting Grant"
"742646";"ERC-2016-ADG";"ERC Advanced Grant"
"716998";"ERC-2016-STG";"ERC Starting Grant"
"786467";"ERC-2017-ADG";"ERC Advanced Grant"
"884830";"ERC-2019-ADG";"ERC Advanced Grant"
"724557";"ERC-2016-COG";"ERC Consolidator Grant"
"834763";"ERC-2018-ADG";"ERC Advanced Grant"
"817855";"ERC-2018-COG";"ERC Consolidator Grant"
"950427";"ERC-2020-STG";"ERC STARTING GRANTS"
"852814";"ERC-2019-STG";"ERC Starting Grant"
"948066";"ERC-2020-STG";"ERC STARTING GRANTS"
"864957";"ERC-2019-COG";"ERC Consolidator Grant"
"757919";"ERC-2017-STG";"ERC Starting Grant"
"758457";"ERC-2017-STG";"ERC Starting Grant"
"648505";"ERC-CoG-2014";"ERC Consolidator Grant"
"837225";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"850636";"ERC-2019-STG";"ERC Starting Grant"
"759206";"ERC-2017-STG";"ERC Starting Grant"
"724427";"ERC-2016-COG";"ERC Consolidator Grant"
"759366";"ERC-2017-STG";"ERC Starting Grant"
"812577";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"726384";"ERC-2016-COG";"ERC Consolidator Grant"
"742472";"ERC-2016-ADG";"ERC Advanced Grant"
"788298";"ERC-2017-ADG";"ERC Advanced Grant"
"802990";"ERC-2018-STG";"ERC Starting Grant"
"787478";"ERC-2017-ADG";"ERC Advanced Grant"
"740113";"ERC-2016-ADG";"ERC Advanced Grant"
"682622";"ERC-CoG-2015";"ERC Consolidator Grant"
"715257";"ERC-2016-STG";"ERC Starting Grant"
"101002999";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"899701";"ERC-2019-POC";"ERC Proof of Concept Grant"
"679368";"ERC-StG-2015";"ERC Starting Grant"
"724821";"ERC-2016-COG";"ERC Consolidator Grant"
"758462";"ERC-2017-STG";"ERC Starting Grant"
"101001734";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"757648";"ERC-2017-STG";"ERC Starting Grant"
"963639";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"804031";"ERC-2018-STG";"ERC Starting Grant"
"947886";"ERC-2020-STG";"ERC STARTING GRANTS"
"963924";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"957563";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"850997";"ERC-2019-STG";"ERC Starting Grant"
"865973";"ERC-2019-COG";"ERC Consolidator Grant"
"866386";"ERC-2019-COG";"ERC Consolidator Grant"
"966709";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"721182";"ERC";"European Research Council"
"803189";"ERC-2018-STG";"ERC Starting Grant"
"817652";"ERC-2018-COG";"ERC Consolidator Grant"
"716321";"ERC-2016-STG";"ERC Starting Grant"
"884719";"ERC-2019-ADG";"ERC Advanced Grant"
"850593";"ERC-2019-STG";"ERC Starting Grant"
"664876";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"773076";"ERC-2017-COG";"ERC Consolidator Grant"
"677061";"ERC-StG-2015";"ERC Starting Grant"
"101002355";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"724608";"ERC-2016-COG";"ERC Consolidator Grant"
"769994";"ERC-2017-COG";"ERC Consolidator Grant"
"865624";"ERC-2019-COG";"ERC Consolidator Grant"
"694120";"ERC-ADG-2015";"ERC Advanced Grant"
"740537";"ERC-2016-ADG";"ERC Advanced Grant"
"646849";"ERC-CoG-2014";"ERC Consolidator Grant"
"715222";"ERC-2016-STG";"ERC Starting Grant"
"648521";"ERC-CoG-2014";"ERC Consolidator Grant"
"947821";"ERC-2020-STG";"ERC STARTING GRANTS"
"864361";"ERC-2019-COG";"ERC Consolidator Grant"
"853413";"ERC-2019-STG";"ERC Starting Grant"
"865797";"ERC-2019-COG";"ERC Consolidator Grant"
"803363";"ERC-2018-STG";"ERC Starting Grant"
"638115";"ERC-StG-2014";"ERC Starting Grant"
"682002";"ERC-CoG-2015";"ERC Consolidator Grant"
"802070";"ERC-2018-STG";"ERC Starting Grant"
"101021078";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"648734";"ERC-CoG-2014";"ERC Consolidator Grant"
"948838";"ERC-2020-STG";"ERC STARTING GRANTS"
"801770";"ERC-2018-STG";"ERC Starting Grant"
"714294";"ERC-2016-STG";"ERC Starting Grant"
"647413";"ERC-CoG-2014";"ERC Consolidator Grant"
"883240";"ERC-2019-ADG";"ERC Advanced Grant"
"669751";"ERC-ADG-2014";"ERC Advanced Grant"
"813236";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"693423";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"101003072";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"772160";"ERC-2017-COG";"ERC Consolidator Grant"
"101002571";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"812850";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"948932";"ERC-2020-STG";"ERC STARTING GRANTS"
"680766";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"957442";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"725698";"ERC-2016-COG";"ERC Consolidator Grant"
"818772";"ERC-2018-COG";"ERC Consolidator Grant"
"759262";"ERC-2017-STG";"ERC Starting Grant"
"779437";"ERC-2017-PoC";"ERC-Proof of Concept"
"637458";"ERC-StG-2014";"ERC Starting Grant"
"647467";"ERC-CoG-2014";"ERC Consolidator Grant"
"789817";"ERC-2017-PoC";"ERC-Proof of Concept"
"101001458";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"639313";"ERC-StG-2014";"ERC Starting Grant"
"101002561";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"759346";"ERC-2017-STG";"ERC Starting Grant"
"950293";"ERC-2020-STG";"ERC STARTING GRANTS"
"835322";"ERC-2018-ADG";"ERC Advanced Grant"
"948196";"ERC-2020-STG";"ERC STARTING GRANTS"
"948207";"ERC-2020-STG";"ERC STARTING GRANTS"
"101021133";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"787472";"ERC-2017-ADG";"ERC Advanced Grant"
"716011";"ERC-2016-STG";"ERC Starting Grant"
"725355";"ERC-2016-COG";"ERC Consolidator Grant"
"875183";"ERC-2019-POC";"ERC Proof of Concept Grant"
"957543";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"638730";"ERC-StG-2014";"ERC Starting Grant"
"725521";"ERC-2016-COG";"ERC Consolidator Grant"
"759294";"ERC-2017-STG";"ERC Starting Grant"
"639383";"ERC-StG-2014";"ERC Starting Grant"
"756996";"ERC-2017-STG";"ERC Starting Grant"
"805425";"ERC-2018-STG";"ERC Starting Grant"
"680901";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"817582";"ERC-2018-COG";"ERC Consolidator Grant"
"101001288";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"637024";"ERC-StG-2014";"ERC Starting Grant"
"678119";"ERC-StG-2015";"ERC Starting Grant"
"741215";"ERC-2016-ADG";"ERC Advanced Grant"
"864818";"ERC-2019-COG";"ERC Consolidator Grant"
"715732";"ERC-2016-STG";"ERC Starting Grant"
"865176";"ERC-2019-COG";"ERC Consolidator Grant"
"101001311";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"956900";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"101020792";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"648176";"ERC-CoG-2014";"ERC Consolidator Grant"
"840415";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"101018645";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"101001169";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"947709";"ERC-2020-STG";"ERC STARTING GRANTS"
"724835";"ERC-2016-COG";"ERC Consolidator Grant"
"957547";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"767454";"ERC-2017-PoC";"ERC-Proof of Concept"
"964352";"IBA-ERC-OAPEN-2019";"Support to the OAPEN initiative"
"716837";"ERC-2016-STG";"ERC Starting Grant"
"802817";"ERC-2018-STG";"ERC Starting Grant"
"640396";"ERC-StG-2014";"ERC Starting Grant"
"851288";"ERC-2019-STG";"ERC Starting Grant"
"101018672";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"802878";"ERC-2018-STG";"ERC Starting Grant"
"640275";"ERC-StG-2014";"ERC Starting Grant"
"852439";"ERC-2019-STG";"ERC Starting Grant"
"852373";"ERC-2019-STG";"ERC Starting Grant"
"678543";"ERC-StG-2015";"ERC Starting Grant"
"638893";"ERC-StG-2014";"ERC Starting Grant"
"948240";"ERC-2020-STG";"ERC STARTING GRANTS"
"949247";"ERC-2020-STG";"ERC STARTING GRANTS"
"715776";"ERC-2016-STG";"ERC Starting Grant"
"101001295";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"948172";"ERC-2020-STG";"ERC STARTING GRANTS"
"851121";"ERC-2019-STG";"ERC Starting Grant"
"835105";"ERC-2018-ADG";"ERC Advanced Grant"
"713735";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"677936";"ERC-StG-2015";"ERC Starting Grant"
"949735";"ERC-2020-STG";"ERC STARTING GRANTS"
"741322";"ERC-2016-ADG";"ERC Advanced Grant"
"716461";"ERC-2016-STG";"ERC Starting Grant"
"681579";"ERC-CoG-2015";"ERC Consolidator Grant"
"875532";"ERC-2019-POC";"ERC Proof of Concept Grant"
"865956";"ERC-2019-COG";"ERC Consolidator Grant"
"805094";"ERC-2018-STG";"ERC Starting Grant"
"865617";"ERC-2019-COG";"ERC Consolidator Grant"
"833577";"ERC-2018-ADG";"ERC Advanced Grant"
"789815";"ERC-2017-PoC";"ERC-Proof of Concept"
"646657";"ERC-CoG-2014";"ERC Consolidator Grant"
"694679";"ERC-ADG-2015";"ERC Advanced Grant"
"759248";"ERC-2017-STG";"ERC Starting Grant"
"694920";"ERC-ADG-2015";"ERC Advanced Grant"
"758032";"ERC-2017-STG";"ERC Starting Grant"
"101001731";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"804388";"ERC-2018-STG";"ERC Starting Grant"
"949880";"ERC-2020-STG";"ERC STARTING GRANTS"
"101020438";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"818846";"ERC-2018-COG";"ERC Consolidator Grant"
"866051";"ERC-2019-COG";"ERC Consolidator Grant"
"714642";"ERC-2016-STG";"ERC Starting Grant"
"855677";"ERC-2019-SyG";"ERC Synergy Grant"
"947819";"ERC-2020-STG";"ERC STARTING GRANTS"
"716968";"ERC-2016-STG";"ERC Starting Grant"
"801708";"ERC-2018-STG";"ERC Starting Grant"
"715940";"ERC-2016-STG";"ERC Starting Grant"
"834860";"ERC-2018-ADG";"ERC Advanced Grant"
"884631";"ERC-2019-ADG";"ERC Advanced Grant"
"949707";"ERC-2020-STG";"ERC STARTING GRANTS"
"101021502";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"639314";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"648842";"ERC-CoG-2014";"ERC Consolidator Grant"
"884382";"ERC-2019-ADG";"ERC Advanced Grant"
"742289";"ERC-2016-ADG";"ERC Advanced Grant"
"638364";"ERC-StG-2014";"ERC Starting Grant"
"682935";"ERC-CoG-2015";"ERC Consolidator Grant"
"101003012";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"742927";"ERC-2016-ADG";"ERC Advanced Grant"
"670918";"ERC-ADG-2014";"ERC Advanced Grant"
"715491";"ERC-2016-STG";"ERC Starting Grant"
"715714";"ERC-2016-STG";"ERC Starting Grant"
"853057";"ERC-2019-STG";"ERC Starting Grant"
"646701";"ERC-CoG-2014";"ERC Consolidator Grant"
"760081";"ERC-2017-STG";"ERC Starting Grant"
"948913";"ERC-2020-STG";"ERC STARTING GRANTS"
"947978";"ERC-2020-STG";"ERC STARTING GRANTS"
"715582";"ERC-2016-STG";"ERC Starting Grant"
"682077";"ERC-CoG-2015";"ERC Consolidator Grant"
"714175";"ERC-2016-STG";"ERC Starting Grant"
"758329";"ERC-2017-STG";"ERC Starting Grant"
"670519";"ERC-ADG-2014";"ERC Advanced Grant"
"883425";"ERC-2019-ADG";"ERC Advanced Grant"
"694502";"ERC-ADG-2015";"ERC Advanced Grant"
"680889";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"883098";"ERC-2019-ADG";"ERC Advanced Grant"
"715890";"ERC-2016-STG";"ERC Starting Grant"
"948514";"ERC-2020-STG";"ERC STARTING GRANTS"
"948544";"ERC-2020-STG";"ERC STARTING GRANTS"
"948381";"ERC-2020-STG";"ERC STARTING GRANTS"
"648960";"ERC-CoG-2014";"ERC Consolidator Grant"
"638902";"ERC-StG-2014";"ERC Starting Grant"
"865554";"ERC-2019-COG";"ERC Consolidator Grant"
"101018826";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"835002";"ERC-2018-ADG";"ERC Advanced Grant"
"963875";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"713704";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"883219";"ERC-2019-ADG";"ERC Advanced Grant"
"771083";"ERC-2017-COG";"ERC Consolidator Grant"
"693762";"ERC-ADG-2015";"ERC Advanced Grant"
"852880";"ERC-2019-STG";"ERC Starting Grant"
"637842";"ERC-StG-2014";"ERC Starting Grant"
"101001407";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"850861";"ERC-2019-STG";"ERC Starting Grant"
"101003111";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"647839";"ERC-CoG-2014";"ERC Consolidator Grant"
"725034";"ERC-2016-COG";"ERC Consolidator Grant"
"884622";"ERC-2019-ADG";"ERC Advanced Grant"
"852115";"ERC-2019-STG";"ERC Starting Grant"
"949050";"ERC-2020-STG";"ERC STARTING GRANTS"
"714309";"ERC-2016-STG";"ERC Starting Grant"
"639840";"ERC-StG-2014";"ERC Starting Grant"
"714788";"ERC-2016-STG";"ERC Starting Grant"
"819318";"ERC-2018-COG";"ERC Consolidator Grant"
"646623";"ERC-CoG-2014";"ERC Consolidator Grant"
"947611";"ERC-2020-STG";"ERC STARTING GRANTS"
"863486";"ERC-2019-COG";"ERC Consolidator Grant"
"948982";"ERC-2020-STG";"ERC STARTING GRANTS"
"945700";"ERC-2020-STG";"ERC STARTING GRANTS"
"803937";"ERC-2018-STG";"ERC Starting Grant"
"742703";"ERC-2016-ADG";"ERC Advanced Grant"
"726405";"ERC-2016-COG";"ERC Consolidator Grant"
"695054";"ERC-ADG-2015";"ERC Advanced Grant"
"682841";"ERC-CoG-2015";"ERC Consolidator Grant"
"852005";"ERC-2019-STG";"ERC Starting Grant"
"694697";"ERC-ADG-2015";"ERC Advanced Grant"
"790380";"ERC-2017-PoC";"ERC-Proof of Concept"
"678375";"ERC-StG-2015";"ERC Starting Grant"
"757743";"ERC-2017-STG";"ERC Starting Grant"
"638514";"ERC-StG-2014";"ERC Starting Grant"
"637662";"ERC-StG-2014";"ERC Starting Grant"
"670876";"ERC-ADG-2014";"ERC Advanced Grant"
"725955";"ERC-2016-COG";"ERC Consolidator Grant"
"899155";"ERC-2019-POC";"ERC Proof of Concept Grant"
"802482";"ERC-2018-STG";"ERC Starting Grant"
"757448";"ERC-2017-STG";"ERC Starting Grant"
"101001205";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"755758";"ERC-2017-STG";"ERC Starting Grant"
"101002251";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"755876";"ERC-2017-STG";"ERC Starting Grant"
"852869";"ERC-2019-STG";"ERC Starting Grant"
"725741";"ERC-2016-COG";"ERC Consolidator Grant"
"725924";"ERC-2016-COG";"ERC Consolidator Grant"
"101001592";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"780757";"ERC-2017-PoC";"ERC-Proof of Concept"
"695558";"ERC-ADG-2015";"ERC Advanced Grant"
"687567";"ERC-ADG-2015";"ERC Advanced Grant"
"648509";"ERC-CoG-2014";"ERC Consolidator Grant"
"648268";"ERC-CoG-2014";"ERC Consolidator Grant"
"740272";"ERC-2016-ADG";"ERC Advanced Grant"
"957502";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"802967";"ERC-2018-STG";"ERC Starting Grant"
"819424";"ERC-2018-COG";"ERC Consolidator Grant"
"789328";"ERC-2017-ADG";"ERC Advanced Grant"
"725706";"ERC-2016-COG";"ERC Consolidator Grant"
"757593";"ERC-2017-STG";"ERC Starting Grant"
"802437";"ERC-2018-STG";"ERC Starting Grant"
"852915";"ERC-2019-STG";"ERC Starting Grant"
"834044";"ERC-2018-ADG";"ERC Advanced Grant"
"713671";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"638009";"ERC-StG-2014";"ERC Starting Grant"
"645012";"ICT-22-2014";"Multimodal and Natural computer interaction"
"681760";"ERC-CoG-2015";"ERC Consolidator Grant"
"881772";"S2R-OC-IP3-01-2019";"Future traction power supply for railways and public transport"
"799112";"MSCA-IF-2017";"Individual Fellowships"
"660795";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"964505";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"637878";"ERC-StG-2014";"ERC Starting Grant"
"101030415";"MSCA-IF-2020";"Individual Fellowships"
"790369";"MSCA-IF-2017";"Individual Fellowships"
"658999";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"820482";"IBA-ENERGY-SETPLAN-2018";"Support to the Austrian Presidency Conference on the European Strategic Technology Plan (SET-Plan) 2018"
"743900";"MSCA-IF-2016";"Individual Fellowships"
"845336";"MSCA-IF-2018";"Individual Fellowships"
"876897";"EIC-SMEInst-2018-2020";"SME instrument"
"893924";"LC-SC3-EE-8-2018-2019";"Capacity building programmes to support implementation of energy audits"
"847048";"LC-SC3-EE-10-2018-2019-2020";"Mainstreaming energy efficiency finance"
"727483";"LCE-36-2016-2017";"Support to the energy stakeholders to contribute to the SET-Plan"
